,Date,name,contract,Delegator APR,Validator APR,Stake Balance,Base Stake,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
30,2022-04-04,Smart Chain Connection,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,9.96,9.96,52080534176884279515682,20000000000000000000000,0.43,1000.0,0,32080515932870426336424,8,8.0,2925.0,smartchaincnx,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,"Oregon, USA",37,840,1.0
31,2022-04-04,RosettaStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,13.84,13.84,45602101512812969327193,40000000000000000000000,0.38,1000.0,45600000000000000000000,5602101512812969327184,16,16.0,3628.0,rosettastake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqrlllllsyprnh6,,39,1919,0.0
32,2022-04-04,Sikka,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,13.43,13.43,45000982216339507227175,40000000000000000000000,0.37,1300.0,45001000000000000000000,5000968857690552141664,16,20.0,3035.0,sikka_tech,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,"Berkeley, CA",40,1979,0.0
33,2022-04-04,Alchemy Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,13.53,13.53,42501519847610543200940,40000000000000000000000,0.35,1399.0,42500000000000000000000,2501519847610543200928,16,19.0,2903.0,alchemycapital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqlllllskf06ky,Planet Earth,41,1919,0.0
34,2022-04-04,Staked,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,11.47,11.47,41831476744150195993585,22500000000000000000000,0.34,1500.0,0,19331476744150195993584,9,10.0,925.0,stakedinc,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqkhllllsx7vmg6,http://staked.us,42,1199,1.0
35,2022-04-04,B-Harvest,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,10.96,10.96,40143425762519225288579,35000000000000000000000,0.33,1.0,50000000000000000000000,5144425762519225288568,14,20.0,2389.0,bharvest,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,South Korea,43,1199,0.0
36,2022-04-04,â¡ï¸Disruptive Digitalâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,13.76,13.76,28999765621177125938231,35000000000000000000000,0.32,1000.0,29000000000000000000000,3999765621177125938230,14,10.0,1671.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,44,1679,0.0
37,2022-04-04,Unity Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,12.06,12.06,38149773702594803842732,15000000000000000000000,0.31,500.0,50000000000000000000000,23149773702594803842728,6,14.0,1880.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,45,720,0.0
38,2022-04-04,Inception Network,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,12.24,12.24,37670240419735366239511,12500000000000000000000,0.31,100.0,0,25170069809260450821190,5,5.0,3137.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,46,600,0.0
39,2022-04-04,Woodstock Fund,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,11.15,11.15,37052715280029115983890,12500000000000000000000,0.3,1000.0,50000000000000000000000,24552569033934002342670,5,5.0,1247.0,woodstockfund,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Cayman Islands,47,600,1.0
40,2022-04-04,christstake.com,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,12.08,12.08,35866752114381863982075,27500000000000000000000,0.29,1.0,75000000000000000000000,8366752114381863982065,11,42.0,3325.0,christstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,Universe and beyond,48,1080,0.0
41,2022-04-04,Orange Staking ð,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,12.61,12.61,35574997784048534199021,25000000000000000000000,0.29,1250.0,37000000000000000000000,10574997784048534199020,10,10.0,2558.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",49,1199,0.0
42,2022-04-04,D1fferent Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,12.1,12.1,35018128728105019259863,10000000000000000000000,0.29,1.0,100000000000000000000000,25018128728105019259860,4,4.0,1966.0,d1fferent,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,,50,480,0.0
43,2022-04-04,Hyperblocks Professional Service,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,12.48,12.48,33094001946676295503688,20000000000000000000000,0.27,1000.0,50000000000000000000000,13094001946676295503688,8,8.0,1624.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,51,954,0.0
44,2022-04-04,AUDIT.one,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,12.58,12.58,31986884229273914663062,20000000000000000000000,0.26,1000.0,32000000000000000000000,11986884229273914663056,8,8.0,1812.0,auditone,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,https://audit.one,53,960,0.0
45,2022-04-04,Gandalf Staking - NFTs as logo,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,12.73,12.73,30546174479590668349071,20000000000000000000000,0.25,1000.0,50000000000000000000000,10546174479590668349064,8,8.0,1180.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,54,960,1.0
46,2022-04-04,Easy 2 Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,12.32,12.32,27871270904695653453720,20000000000000000000000,0.23,1500.0,29000000000000000000000,7871270904695653453720,8,12.0,1675.0,easy2stake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,,55,960,0.0
47,2022-04-04,Aerovek Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,11.08,11.08,27499978552938208125082,12500000000000000000000,0.22,1500.0,27500000000000000000000,14999898822670681114115,5,5.0,1854.0,aerovek,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,,56,600,1.0
48,2022-04-04,IELEMAN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,13.75,13.75,27324343034793473626615,25000000000000000000000,0.22,200.0,27255000000000000000000,2324343034793473626610,10,12.0,255.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,57,1059,0.0
49,2022-04-04,InfStones,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,10.16,10.16,27049589027644882921129,5000000000000000000000,0.22,1200.0,0,22049589027644882921128,2,2.0,541.0,infstonescom,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,"Dallas, TX",58,240,1.0
50,2022-04-04,Aurentum GmbH,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,11.14,11.14,25538384049017673443058,20000000000000000000000,0.21,1.0,0,5539969331907673443056,8,11.0,1547.0,aurentum,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,Germany,59,720,0.0
51,2022-04-04,CryptoBay,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,12.73,12.73,24591466927427518936656,17500000000000000000000,0.2,1200.0,25000000000000000000000,7091466927427518936650,7,7.0,1514.0,cryptobay,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,Earth,61,840,0.0
52,2022-04-04,stakecamp,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,12.56,12.56,24154352845013566621575,15000000000000000000000,0.2,1000.0,25000000000000000000000,9154352845013566621572,6,10.0,1445.0,stakecamp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,"Czech Republic, Prague",62,720,0.0
53,2022-04-04,RAF STAKING,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,12.85,12.85,23713371246388749826233,17500000000000000000000,0.19,1200.0,32000000000000000000000,6213371246388749826229,7,7.0,1809.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,64,840,1.0
54,2022-04-04,CastleStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,12.4,12.4,22056621288295345743218,7500000000000000000000,0.18,1.0,25000000000000000000000,14556611984777866009446,3,15.0,2320.0,castlestake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,"Cristian,Sibiu",66,359,0.0
55,2022-04-04,Cavaleria Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,11.74,11.74,21927370049008670868065,10000000000000000000000,0.18,1000.0,22000000000000000000000,11927370049008670868064,4,6.0,2825.0,cavaleria,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,,67,480,1.0
56,2022-04-04,StakeCON,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,12.1,12.1,21605075278177008898096,10000000000000000000000,0.18,750.0,26500000000000000000000,11605075278177008898096,4,5.0,1151.0,stakecon,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,"Sibiu, Romania",68,480,0.0
57,2022-04-04,ð Chief Engineer Stakingâ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,11.8,11.8,21395848341272076085969,10000000000000000000000,0.17,1000.0,22500000000000000000000,11395848341272076085968,4,4.0,929.0,chiefeng,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,Romania,69,480,0.0
58,2022-04-04,stakeGEN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,12.43,12.43,21005150289362124478809,12500000000000000000000,0.17,1000.0,30000000000000000000000,8505150289362124478805,5,11.0,1496.0,stakegen,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,"United Kingdom, London",70,960,0.0
59,2022-04-04,RisaSoft Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,11.34,11.34,20021871512613957977746,7500000000000000000000,0.16,1000.0,24000000000000000000000,12513662351058021424791,3,3.0,1972.0,risasoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,"Milwaukee, WI",72,359,0.0
60,2022-04-04,Moonlorian Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,11.97,11.97,19923672864655341596219,10000000000000000000000,0.16,1000.0,20100000000000000000000,9923672864655341596216,4,4.0,875.0,moonlorianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,www.moonlorian.com/stake,73,480,0.0
61,2022-04-04,Galaxy Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,12.57,12.57,18054169160946165473486,15000000000000000000000,0.15,22.0,18765432100000000000000,3054169160946165473484,6,6.0,1230.0,galaxyone,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,Romania,75,600,0.0
62,2022-04-04,Robot Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,15.9,15.9,17999999922392354664897,17500000000000000000000,0.15,0.0,18000000000000000000000,499999922392354664896,7,7.0,374.0,robotstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,,76,840,1.0
63,2022-04-04,Rohanstake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,11.11,11.11,15497847832436411632424,15000000000000000000000,0.12,3000.0,15510000000000000000000,497847832436411632422,6,6.0,130.0,rohanstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,,78,720,0.0
64,2022-04-04,Parasco Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,10.7,10.7,14774404878965332884786,10000000000000000000000,0.12,1.0,15115000000000000000000,4773806768178905791476,4,4.0,1195.0,parasco1,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Romania,79,359,0.0
65,2022-04-04,MoneyDigital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,11.31,11.31,13533947196178503514016,5000000000000000000000,0.11,999.0,14250000000000000000000,8533947196178503514016,2,4.0,612.0,moneydigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,EU,80,240,0.0
66,2022-04-04,Bware Labs,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,14.04,14.04,13009995107276550687878,10000000000000000000000,0.1,500.0,13010000000000000000000,3009995107276550687876,4,4.0,770.0,bwarelabs,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bucharest,81,480,0.0
67,2022-04-04,WeStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,11.06,11.06,12651173397762956789176,10000000000000000000000,0.1,100.0,15000000000000000000000,2651173397762956789176,4,4.0,873.0,westake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,Europe,82,359,1.0
68,2022-04-04,OpenStake.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,12.66,12.66,12226717910078650194345,5000000000000000000000,0.1,100.0,15000000000000000000000,7226698992888092327034,2,2.0,1419.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,83,240,0.0
69,2022-04-04,MyCointainer,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,11.86,11.86,10426861390218612435871,5000000000000000000000,0.08,1000.0,0,5426861390218612435870,2,2.0,889.0,myc_devops,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,,86,240,1.0
70,2022-04-04,New Age Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,15.99,15.99,7592281765410343169259,10000000000000000000000,0.08,1.0,7501000000000000000000,351281765410343169259,4,3.0,4.0,n_a_s,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,,87,480,0.0
71,2022-04-04,â¡ï¸Disruptive Unlimitedâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,11.62,11.62,10320106523068488404640,5000000000000000000000,0.08,1200.0,0,5320106523068488404640,2,2.0,451.0,disruptiveultd,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,Romania,88,240,0.0
72,2022-04-04,TwinsofT,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,12.61,12.61,10063886039224494184806,5000000000000000000000,0.08,500.0,15000000000000000000000,5063886039224494184806,2,2.0,1613.0,twinsoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,"Sibiu, Romania",90,240,0.0
73,2022-04-04,â¡ï¸Tortuga Stakingâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,12.63,12.63,9976389300841369676844,5000000000000000000000,0.08,500.0,10000000000000000000000,4976389300841369676844,2,3.0,979.0,tortugax,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,Sibiu-Romania,92,240,0.0
74,2022-04-04,Allstar.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,13.85,13.85,9499993955963774926627,7500000000000000000000,0.07,699.0,9500000000000000000000,1999993955963774926626,3,3.0,639.0,allstario,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,,93,359,0.0
75,2022-04-04,LATAM Staking Pool,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,12.38,12.38,8550581899105045613629,5000000000000000000000,0.07,1000.0,10000000000000000000000,3550581899105045613628,2,2.0,1080.0,latamsp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,,95,240,1.0
76,2022-04-04,Restake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,12.41,12.41,8486171712113795229998,5000000000000000000000,0.07,1000.0,0,3486171712113795229998,2,2.0,323.0,restake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,,96,240,1.0
77,2022-04-04,WAVENODE,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,11.76,11.76,8342621530044158193712,5000000000000000000000,0.06,1500.0,13000000000000000000000,3342621530044158193712,2,3.0,776.0,wavenode,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,,97,240,0.0
78,2022-04-04,Trust Staking Portugal,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,11.86,11.86,8071575086000132402449,5000000000000000000000,0.06,1500.0,15000000000000000000000,3071575086000132402448,2,2.0,314.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,98,240,1.0
79,2022-04-04,steak4all ð¥©stake and fine meats,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,12.86,12.86,7997817909662017323794,5000000000000000000000,0.06,800.0,17323440000000000000000,2997817909662017323794,2,3.0,847.0,steak4all,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,"Vancouver, BC",99,240,0.0
80,2022-04-04,Trust Staking Switzerland,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,11.9,11.9,7955832274253844041101,5000000000000000000000,0.06,1500.0,14000000000000000000000,2955832274253844041100,2,5.0,448.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,100,240,0.0
81,2022-04-04,Elrond Philippines Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,13.51,13.51,7483976033350303270315,5000000000000000000000,0.06,500.0,7482000000000000000000,2483976033350303270314,2,3.0,401.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,104,240,0.0
82,2022-04-04,ImpactStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,12.74,12.74,6993477114601650446404,5000000000000000000000,0.05,1200.0,7000000000000000000000,1993477114601650446404,2,3.0,591.0,impactstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,Planet Earth,105,240,0.0
83,2022-04-04,COWRYBASÎ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,12.36,12.36,6887254486055818908707,5000000000000000000000,0.05,1500.0,21000000000000000000000,1887254486055818908706,2,2.0,648.0,cowrybase,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,Switzerland,106,240,0.0
84,2022-04-04,Nic Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,12.41,12.41,6784853848615254607465,5000000000000000000000,0.05,1500.0,6800000000000000000000,1784853848615254607464,2,6.0,324.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,107,220,0.0
85,2022-04-04,NTH Inc,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,12.25,12.25,5833550029803967779248,2500000000000000000000,0.04,500.0,6000000000000000000000,3333550029803967779248,1,2.0,619.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,108,120,1.0
86,2022-04-04,Honest Scales Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,10.98,10.98,5780055752992441400950,2500000000000000000000,0.04,1500.0,10000000000000000000000,3280055752992441400950,1,1.0,215.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,109,120,0.0
87,2022-04-04,art3mis.cloud,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,12.82,12.82,5697768327886555522809,2500000000000000000000,0.04,100.0,5700000000000000000000,3197768327886555522809,1,1.0,424.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,110,120,0.0
88,2022-04-04,Xylius,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,11.86,11.86,5222126415959296822581,5000000000000000000000,0.04,2500.0,5700000000000000000000,222126415959296822580,2,2.0,101.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,111,240,0.0
